"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"shared-permission.com","","","僵尸木马主控端","apt | reputation | c2"
"shop.account-dropbox.net","","","","apt"
"shorturlbot.club","","","僵尸木马主控端","apt | reputation | c2"
"show-video.info","","","僵尸木马主控端","apt | reputation | c2"
"show.video-youtube.cf","","","","apt"
"slmkhubi.ddns.net","","","僵尸木马主控端","apt | reputation | c2"
"smstagram.com","","","僵尸木马主控端","apt | reputation | c2"
"smtp.com-service.net","","","","apt"
"smtp.group-google.com","","","","apt"
"smtp.youtube-com.watch","","","","apt"
"sprinqer.com","","","僵尸木马主控端","apt | reputation | c2"
"support-aasaam.bid","","","僵尸木马主控端","apt | reputation | c2"
"support-aasaam.com","","","僵尸木马主控端","apt | reputation | c2"
"support-accountsrecovery.com","","","malware | 僵尸木马主控端","apt | reputation | c2"
"support-google.co","","","c2 | 僵尸木马主控端","apt | reputation | c2"
"support-recoverycustomers.com","","","僵尸木马主控端","apt | reputation | c2"
"support-verify-account-user.com","","","phishing | 僵尸木马主控端","apt | reputation | c2"
"support.account-google.co","","","","apt"
"supports-recoverycustomers.com","","","僵尸木马主控端","apt | reputation | c2"
"tadawul.com.co","","","僵尸木马主控端","apt | reputation | c2"
"tai-tr.com","","","僵尸木马主控端","apt | reputation | c2"
"tcp.shorturlbot.club","","","僵尸木马主控端","apt | reputation | c2"
"team-speak.cf","","","僵尸木马主控端","apt | reputation | c2"
"team-speak.ga","","","僵尸木马主控端","apt | reputation | c2"
"team-speak.ml","","","僵尸木马主控端","apt | reputation | c2"
"teamspeak-download.ml","","","僵尸木马主控端","apt | reputation | c2"
"teamspeaks.cf","","","僵尸木马主控端","apt | reputation | c2"
"telagram.cf","","","僵尸木马主控端","apt | reputation | c2"
"test.service-recoveryaccount.com","","","","apt"
"token-ep.com","","","僵尸木马主控端","apt | reputation | c2"
"uk-service.org","","","僵尸木马主控端","apt | reputation | c2"
"update-checker.net","","","僵尸木马主控端","apt | reputation | c2"
"update-driversonline.bid","","","僵尸木马主控端","apt | reputation | c2"
"update-driversonline.club","","","僵尸木马主控端","apt | reputation | c2"
"update-finder.com","","","僵尸木马主控端","apt | reputation | c2"
"update-microsoft.bid","","","僵尸木马主控端","apt | reputation | c2"
"update-system-driversonline.bid","","","僵尸木马主控端","apt | reputation | c2"
"updater-driversonline.club","","","僵尸木马主控端","apt | reputation | c2"
"upload-services.com","","","僵尸木马主控端","apt | reputation | c2"
"uploader.sytes.net","","","僵尸木马主控端","apt | reputation | c2"
"uri.cab","","","僵尸木马主控端","apt | reputation | c2"
"us.battle.net.cataclysm.account-logins.com","","","","apt"
"users-facebook.com","","","malware | phishing | 僵尸木马主控端 | 恶意软件 | 钓鱼 | 木马后门","apt | reputation | c2"
"users-login.com","","","c2 | 僵尸木马主控端","apt | reputation | c2"
"users-yahoomail.com","","","僵尸木马主控端","apt | reputation | c2"
"usersettings.cf","","","僵尸木马主控端","apt | reputation | c2"
"utc.officialswebsites.info","","","malware | 僵尸木马主控端","apt | reputation | c2"
"utopaisystems.net","","","僵尸木马主控端","apt | reputation | c2"
"verify-accounts.info","","","僵尸木马主控端","apt | reputation | c2"
"verify-facebook.com","","","僵尸木马主控端","apt | reputation | c2"
"verify-gmail.tk","","","僵尸木马主控端","apt | reputation | c2"
"verify-your-account-information.users-login.com","","","c2","apt | reputation | c2"
"video-mail.account-support-user.com","","","","apt"
"video-yahoo.account-support-user.com","","","","apt"
"video-youtube.cf","","","僵尸木马主控端","apt | reputation | c2"
"video.yahoo.com-showvideo.gq","","","","apt"
"video.youtube.com-showvideo.ga","","","malware | phishing","apt | reputation"
"w3sch00ls.hopto.org","","","僵尸木马主控端","apt | reputation | c2"
"w3school.hopto.org","","","僵尸木马主控端","apt | reputation | c2"
"w3schools-html.com","","","僵尸木马主控端","apt | reputation | c2"
"w3schools.hopto.org","","","僵尸木马主控端","apt | reputation | c2"
"watch-youtube.org.uk","","","僵尸木马主控端","apt | reputation | c2"
"webmaiil-tau-ac-il.ml","","","僵尸木马主控端 | ","apt | reputation | c2"
"webmail-tidhar-co-il.ml","","","僵尸木马主控端 | ","apt | reputation | c2"
"wildcarddns.com-service.net","","","","apt"
"wp.com-microsoftonline.club","","","","apt"
"ww2.group-google.com","","","","apt"
"ww62.group-google.com","","","","apt"
"ww62.mx1.group-google.com","","","","apt"
"ww92.group-google.com","","","","apt"
"xn--googe-q2e.ml","","","僵尸木马主控端","apt | reputation | c2"
"yahoo-proflles.com","","","僵尸木马主控端","apt | reputation | c2"
"yahoo-verification.net","","","僵尸木马主控端","apt | reputation | c2"
"yahoo-verification.org","","","僵尸木马主控端","apt | reputation | c2"
"yahoo-verify.net","","","僵尸木马主控端","apt | reputation | c2"
"youetube.ga","","","僵尸木马主控端","apt | reputation | c2"
"yourl.bid","","","僵尸木马主控端","apt | reputation | c2"
"youttube.ga","","","僵尸木马主控端","apt | reputation | c2"
"youttube.gq","","","僵尸木马主控端","apt | reputation | c2"
"youtubbe.cf","","","僵尸木马主控端","apt | reputation | c2"
"youtubbe.ml","","","僵尸木马主控端","apt | reputation | c2"
"youtube-com.watch","","","僵尸木马主控端","apt | reputation | c2"
"youtube.com-service.gq","","","","apt"
"youtube.com.login-account.net","","","","apt"
"youtubee-videos.com","","","僵尸木马主控端","apt | reputation | c2"
"youtubes.accounts.com-serviceslogin.com","","","","apt"
"youtuebe.co","","","僵尸木马主控端","apt | reputation | c2"
"youtuobe.com.co","","","僵尸木马主控端","apt | reputation | c2"
"youutube.cf","","","僵尸木马主控端","apt | reputation | c2"
"yurl.bid","","","僵尸木马主控端","apt | reputation | c2"
"00b5d45433391146ce98cd70a91bef08","","","","apt"
"07fb3f925f8ef2c53451b37bdd070b55","","","","apt"
"0a3f454f94ef0f723ac6a4ad3f5bdf01","","","","apt"
"0e3cb289f65ef5faf40fa830ac9b1bf6","","","","apt"
"1c00fd5e1ddd0226bd854775180fd361","","","","apt"
"1db12ec1f335ee5995b29dea360514a2","","","","apt"
"20f2da7b0c482ab6a78e9bd65a1a3a92","","","","apt"
"253b4f5c6611a4bc9c7f5269b127c8e9","","","","apt"
"3261d45051542ab3e54fa541f132f899","","","malware","apt | reputation"
"356439bfb9b2f49858897a22dd85df86","","","","apt"
"365482f10808ddd1d26f3dc19c41c993","","","","apt"
"3bb2f304a59255dddc5ef6bb0a32aec7","","","","apt"
"3edec580845d7ab85fa893afb391fbfb","","","","apt"
"5e9a458dcdfc9d2ce996081ec87c30e0","","","","apt"
"5ec9f484603b89f80f351bb88279ebb1","","","","apt"
"6bd505616e12e3dd7f2287f24f34609f","","","","apt"
"6cfa579dd1d33c2fa42d85c2472f744c","","","","apt"
"7df3a83dfcce130c01aabede3cfe8140","","","","apt"
"7e1cf48d84e503499c9718c50e7a1c52","","","","apt"
"9c7ae44baf8df000bb614738370d1171","","","","apt"
"9d0e761f3803889dc83c180901dc7b22","","","","apt"
"a43b7cc495741248f3647e647f776467","","","","apt"
"a9117da1cb51adbc88a52a6e3b16a6c4","","","","apt"
"ae797446710e375f0fc9a33432d64256","","","","apt"
"af5c01a7a3858bc3712ab69bc673cec4","","","","apt"
"bd0a6fe7a852fdd61c1da37cf99103d2","","","","apt"
"be207941ce8a5e212be8dde83d05d38d","","","malware","apt | reputation"
"bfd21f2847c1d7aa0f409ef52ed52e05","","","","apt"
"c7760dc8f7baf67f80ab549af27df9e9","","","","apt"
"c96453247ee1ecbd4053da8bbb4cf572","","","","apt"
"ccaf21e122ca9d2e2397a9e28eb4cc87","","","","apt"
"d6ea39e1d4aaa8c977a835e72d0975e3","","","malware","apt | reputation"
"d6fa439f0278babb1edff32d8dc31c59","","","","apt"
"da1f6a5f2a5564c2131b4a311c55f487","","","","apt"
"e7dd9b8fe7ae14faad304d139f71b629","","","","apt"
"e93992f26f224ea53d9bdd9564e8e1c0","","","","apt"
"edd4011696ddd349575278aed7031a47","","","","apt"
"f5763b8b796b1c5d04febcc65f853967","","","","apt"
"f7f9806af42adb80d100e55f35cfa86c","","","","apt"
"f9255e0d492eb20df1e78ccc970b121a","","","","apt"
"fac158623b0e3ed3bea6e24b1795cb95","","","","apt"
"19c0977fdbc221f7d6567fb268a4ef4cd2a759fcbc1039a82366978089f080d2","","","","apt"
"1a24714fd99030bd63804ab96fc2612f148a5f08d1c2845152c3a0e168600db9","","","","apt"
"261c5f32abb8801576ce81be2c66bca564a8a28ab5ea0954bad6bac7071e299b","","","","apt"
"2c92da2721466bfbdaff7fedd9f3e8334b688a88ee54d7cab491e1a9df41258f","","","","apt"
"2db1e2c49ff0792b54d84538c9a420de7aa619602b66add502e2b6ea7c79fd4b","","","","apt"
"4fff9cd7f5f4c9048cfaf958a54cc4c4bc14c9fdbfd63e2c17f79913f0ea8c21","","","","apt"
"6618051ea0c45d667c9d9594d676bc1f4adadd8cb30e0138489fee05ce91a9cb","","","","apt"
"8aff94ceb2fed8ba864df929fbbec3dd82cbd968c5b2f42971fb756d1ba1ecb6","","","","apt"
"a86ccf0049be20c105e2c087079f18098c739b86d52acb13f1d41f1ccc9f8e1c","","","","apt"
"acca9f004a596ea33af65725c2319bf845a442ee9fa09c511d359df2f632cf4d","","","","apt"
"b0b177d06fb987429f01d937aaa1cbb7c93a69cfaef146b60f618f8ab26fac38","","","","apt"
"d4375a22c0f3fb36ab788c0a9d6e0479bd19f48349f6e192b10d83047a74c9d7","","","","apt"
"d7e1d13cab1bd8be1f00afbec993176cc116c2b233209ea6bd33e6a9b1ec7a7f","","","","apt"
"d7f2b4188b7c30c1ef9c075891329dbcf8e9b5ebac1ef8759bc3bb2cf68c586f","","","","apt"
"d84e808e7d19a86bea3862710cae1c45f7291e984c9857d0c86881812674d4bb","","","","apt"
"e6cd39cf0af6a0b7d8129bf6400e671d5fd2a3797b92e0fe4a8e93f3de46b716","","","","apt"
"479e1e02d379ad6c3c7f496d705448fa955b50a1","","","","apt"
"67bb83bbe82ffa910386216619c5ebf9eecf13e6","","","","apt"
"6cacf83033fa97f4ac27eb27e4aa265afa4dc51d","","","","apt"
"a2f17906ca39e7f41a8adeea4be5ffb7d1465c4a","","","",""
"c5ea8680162d3e8bc3d71c060c15bf224c873f7a","","","",""
"d97b13ed0fe3e41b60b9d45b6e7f68c9b6187b96","","","",""
"eac4a47f238ee62661f464a807b3e0b5079b835f","","","",""
"ecf9b7283fda023fa37ad7fdb15be4eadded4e06","","","",""
"admin@doc-viewer.com","","","","apt"
"admin@dropebox.co","","","","apt"
"admin@screen-royall-in-corporate.com","","","","apt"
"admin@screen-shotuser-trash-green.com","","","","apt"
"anita.jepherson@gmail.com","","","","apt"
"aryaieiran@gmail.com","","","","apt"
"bahra.azadeh88@gmail.com","","","","apt"
"cave.detector@yandex.com","","","","apt"
"center2016@yandex.com","","","","apt"
"chada.martini@yandex.com","","","","apt"
"cool.hiram@yandex.com","","","","apt"
"customers.mailservice@gmail.com","","","","apt"
"customers.noreplyservice@gmail.com","","","","apt"
"international.research@mail.com","","","","apt"
"isabella.careyy@gmail.com","","","","apt"
"john.lennon@uymail.com","","","","apt"
"jully.martin@yandex.com","","","","apt"
"mails.customerservices@gmail.com","","","","apt"
"martin.switch911@gmail.com","","","","apt"
"message.intercom@gmail.com","","","","apt"
"nami.rosoki@gmail.com","","","","apt"
"online.nic@yandex.com","","","","apt"
"rich.safe@yandex.com","","","","apt"
"rskitman@gmail.com","","","","apt"
"sali.rash@yandex.com","","","","apt"
"service.center2016@yandex.com","","","","apt"
"suspended.user.noitification@gmail.com","","","","apt"
"yaffa.hyatt9617@gmail.com","","","","apt"
